Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier
Polar City,Farfetchd,83,1,1,1,25,31,Stick,0,Uncommon
Polar City,Nidoran M,32,1,1,1,25,31,,0,Common
Polar City,Sentret,161,1,1,1,22,25,Oran Berry,0,Common
Polar City,Snorunt,361,1,1,1,25,31,Babiri Berry,0,Uncommon
Polar City,Spinda,327,1,1,1,25,31,Chesto Berry,0,Uncommon
Polar City,Teddiursa,216,1,1,1,25,31,Sitrus Berry,0,Common
Polar City North Gate,Glameow,431,1,1,1,25,31,Cheri Berry,0,Uncommon
Polar City North Gate,Litwick,607,1,1,1,10,15,,0,Rare
Polar City North Gate,Magby,240,1,1,1,10,15,Magmarizer,0,Rare
Polar City North Gate,Meowth,52,1,1,1,25,31,Quick Claw,0,Common
Polar City North Gate,Natu,177,1,1,1,25,31,,0,Common
Polar City North Gate,Sneasel,215,1,1,1,25,31,Razor Claw,0,Uncommon
Polar City North Gate,Stantler,234,1,1,1,18,20,,0,Common
Polar City North Gate,Vulpix,37,1,1,1,25,31,Rawst Berry,0,Uncommon
Polar Path,Chatot,441,1,1,1,25,31,,0,Rare
Polar Path,Lillipup,506,1,1,1,12,14,Rawst Berry,0,Uncommon
Polar Path,Nidoran F,29,1,1,1,25,31,,0,Common
Polar Path,Phanpy,231,1,1,1,22,27,Passho Berry,0,Uncommon
Polar Path,Smoochum,238,1,1,1,25,31,Aspear Berry,0,Rare
Polar Path,Snorunt,361,1,1,1,25,31,,0,Uncommon
Polar Path,Stantler,234,1,1,1,18,20,,0,Common
Polar Path,Teddiursa,216,1,1,1,25,31,Sitrus Berry,0,Common
Power Plant,Electabuzz,125,0,0,1,21,24,Electirizer,0,Rare
Power Plant,Electrode,101,1,1,1,21,24,,0,Uncommon
Power Plant,Grimer,88,1,1,1,21,24,Black Sludge,0,Common
Power Plant,Magnemite,81,1,1,1,21,24,Metal Coat,0,Common
Power Plant,Magneton,82,1,1,1,21,24,Magnet,0,Common
Power Plant,Muk,89,1,1,1,21,24,Black Sludge,0,Uncommon
Power Plant,Pachirisu,417,0,1,0,21,24,,1,Rare
Power Plant,Pikachu,25,1,0,0,21,24,Oran Berry,0,Uncommon
Power Plant,Voltorb,100,1,1,1,21,24,Magnet,0,Common
Ravaged Path,Geodude,74,1,1,1,5,9,Hard Stone,0,Common
Ravaged Path,Psyduck,54,1,1,1,5,9,,0,Common
Ravaged Path,Zubat,41,1,1,1,5,9,,0,Common
Rock Tunnel 1,Cubone,104,1,1,1,30,30,Thick Club,0,Uncommon
Rock Tunnel 1,Geodude,74,1,1,1,23,23,Hard Stone,0,Common
Rock Tunnel 1,Golbat,42,1,1,1,28,29,,0,Common
Rock Tunnel 1,Graveler,75,1,1,1,23,23,Hard Stone,0,Common
Rock Tunnel 1,Kangaskhan,115,1,1,0,28,29,,1,Rare
Rock Tunnel 1,Machop,66,0,1,0,28,29,Payapa Berry,0,Common
Rock Tunnel 1,Raticate,20,1,1,1,28,29,Sitrus Berry,0,Common
Rock Tunnel 1,Teddiursa,216,1,0,1,28,29,Sitrus Berry,0,Common
Rock Tunnel 1,Zubat,41,1,1,1,28,29,,0,Common
Rock Tunnel 2,Cubone,104,1,1,1,28,30,Thick Club,0,Uncommon
Rock Tunnel 2,Geodude,74,1,1,1,23,23,Hard Stone,0,Common
Rock Tunnel 2,Golbat,42,1,1,1,28,30,,0,Common
Rock Tunnel 2,Marowak,105,1,1,1,28,30,Thick Club,0,Uncommon
Rock Tunnel 2,Onix,95,1,1,1,28,30,Ganlon Berry,0,Common
Rock Tunnel 2,Raticate,20,1,1,1,28,30,,0,Common
Rock Tunnel 2,Teddiursa,216,1,1,1,28,30,Sitrus Berry,0,Common
Route 1,Hoothoot,163,0,0,1,2,3,,0,Common
Route 1,Pidgey,16,1,1,1,2,3,,0,Common
Route 1,Ponyta,77,0,1,0,2,3,,0,Uncommon
Route 1,Rattata,19,1,1,1,2,3,Rattata Hair,0,Common
Route 1,Sentret,161,1,1,0,2,3,Oran Berry,0,Common
Route 1,Shinx,403,1,1,1,2,3,,1,Rare
Route 1,Spinarak,167,1,0,1,2,3,,0,Common
Route 1,Zubat,41,0,0,1,2,3,,0,Common
Route 10,Dedenne,702,1,1,1,22,25,,1,Rare
Route 10,Electabuzz,125,1,1,1,22,25,Electirizer,0,Rare
Route 10,Elekid,239,1,1,1,22,25,Electirizer,0,Rare
Route 10,Fearow,22,0,0,1,22,25,Sharp Beak,0,Common
Route 10,Machoke,67,1,1,1,22,25,Payapa Berry,0,Common
Route 10,Magnemite,81,1,1,1,22,25,Metal Coat,0,Common
Route 10,Marowak,105,1,1,1,22,25,Thick Club,0,Uncommon
Route 10,Nidoran F,29,0,1,0,22,25,,0,Common
Route 10,Nidoran M,32,1,0,1,22,25,,0,Common
Route 10,Quagsire,195,1,1,0,22,25,,0,Common
Route 10,Raticate,20,1,1,0,22,25,Oran Berry,0,Common
Route 10,Spearow,21,1,1,0,22,25,Sharp Beak,0,Common
Route 10,Venomoth,49,0,0,1,22,25,SilverPowder,0,Common
Route 10,Voltorb,100,1,1,1,22,25,Magnet,0,Common
Route 10,Zubat,41,0,0,1,22,25,,0,Common
Route 101,Poochyena,261,1,1,1,2,4,Pecha Berry,0,Common
Route 101,Sewaddle,540,1,0,0,2,4,,0,Rare
Route 101,Wurmple,265,1,1,1,2,4,,0,Common
Route 101,Zigzagoon,263,1,1,1,2,4,Oran Berry,0,Common
Route 102,Lotad,270,1,1,0,2,4,,0,Uncommon
Route 102,Poochyena,261,1,1,1,2,4,Pecha Berry,0,Common
Route 102,Ralts,280,1,1,1,5,7,TwistedSpoon,0,Rare
Route 102,Seedot,273,1,1,1,2,4,,0,Common
Route 102,Surskit,283,1,1,1,2,4,,0,Uncommon
Route 102,Wurmple,265,1,1,1,2,4,,0,Common
Route 102,Zigzagoon,263,1,1,1,2,4,Oran Berry,0,Common
Route 103,Chatot,441,1,1,1,2,4,,0,Rare
Route 103,Fearow,22,1,1,1,2,4,,0,Common
Route 103,Poochyena,261,1,1,1,2,4,Pecha Berry,0,Common
Route 103,Wingull,278,1,1,1,2,4,,0,Common
Route 104,Deerling,585,1,1,1,4,6,,0,Rare
Route 104,Marill,183,1,1,1,4,6,,0,Uncommon
Route 104,Poochyena,261,0,0,1,4,6,Pecha Berry,0,Common
Route 104,Psyduck,54,1,1,1,4,6,,0,Common
Route 104,Sewaddle,540,1,0,0,4,6,,0,Rare
Route 104,Taillow,276,1,1,0,4,6,Sitrus Berry,0,Common
Route 104,Wingull,278,1,1,1,4,6,,0,Common
Route 104,Wurmple,265,1,1,0,4,6,,0,Common
Route 109,Krabby,98,1,1,1,9,13,,0,Common
Route 109,Wingull,278,1,1,1,9,13,,0,Common
Route 11,Drowzee,96,0,0,1,25,26,,0,Common
Route 11,Ekans,23,0,0,1,25,26,,0,Common
Route 11,Hypno,97,1,0,0,25,26,,0,Common
Route 11,Magnemite,81,0,1,0,25,26,Metal Coat,0,Common
Route 11,Meowth,52,0,0,1,25,26,,0,Common
Route 11,Noctowl,164,0,0,1,25,26,,0,Common
Route 11,Pidgeotto,17,0,1,0,25,26,,0,Common
Route 11,Pidgey,16,1,1,0,25,26,,0,Common
Route 11,Raticate,20,1,0,0,25,26,Sitrus Berry,0,Common
Route 11,Rattata,19,1,1,0,25,26,Oran Berry,0,Common
Route 11,Sandshrew,27,0,0,1,25,26,,0,Common
Route 11,Snorlax,143,0,1,0,27,27,Leftovers,0,Rare
Route 11,Spearow,21,1,0,0,25,26,Sharp Beak,0,Common
Route 110,Electrike,309,1,1,1,16,19,,0,Uncommon
Route 110,Gulpin,316,1,1,1,12,15,Big Pearl,0,Uncommon
Route 110,Minun,312,1,1,1,6,12,,0,Rare
Route 110,Oddish,43,0,0,1,12,15,,0,Common
Route 110,Plusle,311,1,1,1,12,15,,0,Rare
Route 110,Trubbish,568,1,1,1,12,15,,1,Rare
Route 110,Voltorb,100,1,1,1,12,15,,0,Common
Route 110,Wingull,278,1,1,1,12,15,,0,Common
Route 110,Zigzagoon,263,0,1,0,12,15,Oran Berry,0,Common
Route 111 Desert,Baltoy,343,1,1,1,20,24,,0,Uncommon
Route 111 Desert,Cacnea,331,1,1,1,20,24,Poison Barb,0,Uncommon
Route 111 Desert,Castform,351,1,1,1,20,24,Smooth Rock,0,Rare
Route 111 Desert,Diglett,50,1,1,1,20,24,,0,Common
Route 111 Desert,Dugtrio,51,1,1,1,20,24,Soft Sand,0,Uncommon
Route 111 Desert,Graveler,75,1,1,1,20,24,,0,Common
Route 111 Desert,Sandile,551,1,1,1,25,29,Black Glasses,1,Rare
Route 111 Desert,Sandshrew,27,1,1,1,20,24,,0,Common
Route 111 Desert,Sandslash,28,1,1,1,20,24,Soft Sand,0,Common
Route 111 Desert,Trapinch,328,1,1,1,25,29,Dragon Fang,1,Rare
Route 112,Machoke,67,1,1,1,19,23,Black Belt,0,Common
Route 112,Machop,66,1,1,1,19,23,Payapa Berry,0,Common
Route 112,Mankey,56,1,1,1,19,23,,0,Common
Route 112,Numel,322,1,1,1,19,23,Rawst Berry,0,Uncommon
Route 112,Ponyta,77,1,1,1,19,23,,0,Uncommon
Route 112,Sawk,539,1,1,1,19,23,Black Belt,1,Rare
Route 112,Throh,538,1,1,1,19,23,Black Belt,1,Rare
Route 112,Torkoal,324,1,1,1,19,23,Heat Rock,0,Uncommon
Route 112,Tyrogue,236,1,1,1,19,23,,0,Rare
Route 113,Bouffalant,626,1,1,1,19,23,,0,Rare
Route 113,Bronzor,436,1,1,1,19,23,Metal Coat,0,Common
Route 113,Magcargo,219,1,1,1,19,23,,0,Common
Route 113,Sandshrew,27,1,1,1,19,23,Quick Claw,0,Common
Route 113,Sandslash,28,1,1,1,19,23,Soft Sand,0,Common
Route 113,Skarmory,227,1,1,1,24,26,Sharp Beak,0,Rare
Route 113,Slugma,218,1,1,1,19,23,,0,Common
Route 113,Spinda,327,1,1,1,19,23,Chesto Berry,0,Uncommon
Route 114,Lombre,271,1,1,0,20,24,Mental Herb,0,Common
Route 114,Lotad,270,1,1,0,20,24,Mental Herb,0,Common
Route 114,Nuzleaf,274,0,0,1,20,24,Power Herb,0,Common
Route 114,Seedot,273,0,0,1,20,24,Power Herb,0,Common
Route 114,Seviper,336,1,1,1,20,24,Shed Shell,0,Uncommon
Route 114,Skorupi,451,1,1,1,25,28,Lansat Berry,1,Rare
Route 114,Surskit,283,1,1,1,20,24,SilverPowder,0,Common
Route 114,Swablu,333,1,1,0,20,22,Dragon Fang,0,Rare
Route 114,Zangoose,335,0,0,1,20,24,Quick Claw,1,Rare
Route 115,Clefairy,35,1,1,1,22,26,Moon Stone,1,Common
Route 115,Hoothoot,163,1,1,1,22,26,,0,Common
Route 115,Jigglypuff,39,1,1,1,22,26,,0,Common
Route 115,Misdreavus,200,0,0,1,22,26,Spell Tag,1,Uncommon
Route 115,Swablu,333,1,1,1,42,42,Dragon Fang,0,Rare
Route 115,Swellow,277,1,1,1,22,26,Lum Berry,0,Uncommon
Route 115,Taillow,276,1,1,1,22,26,Sitrus Berry,0,Common
Route 116,Abra,63,1,1,1,7,8,,0,Uncommon
Route 116,Joltik,595,1,1,1,10,13,,0,Rare
Route 116,Misdreavus,200,1,1,1,6,9,,0,Uncommon
Route 116,Nincada,290,1,1,1,6,9,,0,Rare
Route 116,Seedot,273,1,1,1,6,9,,0,Common
Route 116,Skitty,300,1,1,1,6,9,,0,Uncommon
Route 116,Taillow,276,1,1,1,6,9,,0,Common
Route 116,Zigzagoon,263,1,1,1,6,9,,0,Common
Route 117,Illumise,314,1,1,1,13,16,,0,Uncommon
Route 117,Marill,183,1,1,1,13,16,,0,Uncommon
Route 117,Oddish,43,0,0,1,13,16,,0,Common
Route 117,Poochyena,261,1,1,1,13,16,Pecha Berry,0,Common
Route 117,Roselia,315,1,1,1,13,16,Poison Barb,0,Uncommon
Route 117,Seedot,273,1,1,1,13,16,,0,Common
Route 117,Surskit,283,1,1,1,13,16,,0,Uncommon
Route 117,Togepi,175,1,1,1,13,16,,0,Rare
Route 117,Tympole,535,1,1,1,13,16,,1,Rare
Route 117,Volbeat,313,1,1,1,13,16,,0,Uncommon
Route 118,Absol,359,1,1,1,25,29,,1,Rare
Route 118,Aipom,190,1,1,1,25,29,,0,Uncommon
Route 118,Electrike,309,1,1,1,25,29,,0,Uncommon
Route 118,Kecleon,352,1,1,1,25,29,,0,Uncommon
Route 118,Linoone,264,1,1,1,22,22,Sitrus Berry,0,Uncommon
Route 118,Manectric,310,1,1,1,25,29,,0,Rare
Route 118,Raticate,20,1,1,1,25,29,,0,Common
Route 118,Wingull,278,1,1,1,25,29,,0,Common
Route 118,Zigzagoon,263,1,1,1,22,22,Oran Berry,0,Common
Route 119A,Gloom,44,1,1,1,32,38,,0,Common
Route 119A,Kecleon,352,1,1,1,32,38,Persim Berry,0,Uncommon
Route 119A,Linoone,264,1,1,1,32,34,Sitrus Berry,0,Common
Route 119A,Oddish,43,1,1,1,32,38,,0,Common
Route 119A,Poochyena,261,1,1,1,32,38,Pecha Berry,0,Common
Route 119A,Tropius,357,1,1,1,32,38,Nanab Berry,0,Uncommon
Route 119B,Gloom,44,1,1,1,32,38,,0,Common
Route 119B,Kecleon,352,1,1,1,32,38,Persim Berry,0,Uncommon
Route 119B,Linoone,264,1,1,1,32,34,Sitrus Berry,0,Common
Route 119B,Poochyena,261,1,1,1,32,38,Pecha Berry,0,Common
Route 119B,Tropius,357,1,1,1,32,38,Nanab Berry,0,Uncommon
Route 12,Bellsprout,69,1,1,0,32,34,,0,Common
Route 12,Gloom,44,0,0,1,32,34,,0,Common
Route 12,Minccino,572,1,1,1,32,34,Shiny Stone,1,Rare
Route 12,Oddish,43,0,0,1,32,34,,0,Common
Route 12,Pidgeotto,17,1,1,1,32,34,,0,Common
Route 12,Snorlax,143,1,1,1,32,34,Leftovers,0,Rare
Route 12,Tangela,114,1,1,0,32,34,,0,Common
Route 12,Weepinbell,70,1,1,1,32,34,,0,Common
Route 120,Ampharos,181,1,0,0,35,40,,0,Uncommon
Route 120,Flaaffy,180,1,0,0,35,40,,0,Common
Route 120,Mareep,179,1,0,0,35,40,,0,Common
Route 120,Nidoking,34,0,1,0,35,40,,0,Uncommon
Route 120,Nidoqueen,31,0,0,1,35,40,,0,Uncommon
Route 120,Nidoran F,29,0,0,1,35,40,,0,Common
Route 120,Nidoran M,32,0,1,0,35,40,,0,Common
Route 120,Nidorina,30,0,0,1,35,40,,0,Common
Route 120,Nidorino,33,0,1,0,35,40,,0,Common
Route 121,Aipom,190,1,1,0,35,40,,0,Uncommon
Route 121,Duskull,355,0,0,1,32,32,Kasib Berry,0,Uncommon
Route 121,Gloom,44,0,0,1,35,40,,0,Common
Route 121,Kecleon,352,1,1,0,35,40,Persim Berry,0,Uncommon
Route 121,Linoone,264,1,1,1,34,34,Sitrus Berry,0,Common
Route 121,Oddish,43,1,1,1,35,40,,0,Common
Route 121,Poochyena,261,1,1,1,35,39,Pecha Berry,0,Common
Route 121,Shuppet,353,0,0,1,25,25,Spell Tag,0,Uncommon
Route 121,Wingull,278,1,1,1,35,40,,0,Common
Route 123,Gloom,44,1,1,1,29,33,,0,Common
Route 123,Kecleon,352,1,1,0,29,33,,0,Uncommon
Route 123,Linoone,264,1,1,1,15,22,Sitrus Berry,0,Common
Route 123,Mightyena,262,1,1,1,29,33,Pecha Berry,0,Uncommon
Route 123,Oddish,43,1,1,1,29,33,,0,Common
Route 123,Pidgey,16,1,1,1,29,33,,0,Common
Route 123,Poochyena,261,1,1,1,29,33,Pecha Berry,0,Common
Route 123,Shuppet,353,0,0,1,29,33,Spell Tag,0,Uncommon
Route 123,Wingull,278,1,1,1,29,33,,0,Common
Route 13,Bellsprout,69,1,1,0,33,35,,0,Common
Route 13,Chansey,113,1,1,1,26,26,Lucky Punch,0,Rare
Route 13,Ditto,132,1,1,1,33,35,Quick Powder,0,Rare
Route 13,Ducklett,580,1,1,1,33,35,,1,Uncommon
Route 13,Farfetchd,83,1,1,1,33,35,Stick,0,Uncommon
Route 13,Gloom,44,0,0,1,33,35,,0,Common
Route 13,Hoppip,187,1,1,0,33,35,,0,Common
Route 13,Nidorina,30,0,1,0,33,35,,0,Common
Route 13,Nidorino,33,1,0,1,33,35,,0,Common
Route 13,Oddish,43,0,0,1,33,35,,0,Common
Route 13,Pidgeotto,17,1,1,0,33,35,,0,Common
Route 13,Venomoth,49,0,0,1,33,35,SilverPowder,0,Common
Route 13,Venonat,48,0,0,1,33,35,,0,Common
Route 13,Weepinbell,70,1,1,0,33,35,,0,Common
Route 14,Chansey,113,1,1,1,26,26,Lucky Punch,0,Rare
Route 14,Ditto,132,1,1,1,34,36,Quick Powder,0,Rare
Route 14,Farfetchd,83,1,1,1,34,36,Stick,0,Uncommon
Route 14,Hoppip,187,1,1,1,34,36,,0,Common
Route 14,Nidorina,30,1,1,0,34,36,,0,Common
Route 14,Nidorino,33,0,0,1,34,36,,0,Common
Route 14,Noctowl,164,0,0,1,26,26,,0,Common
Route 14,Plusle,311,1,1,1,34,36,,1,Uncommon
Route 14,Quagsire,195,1,1,1,34,36,,0,Common
Route 14,Skiploom,188,1,1,0,34,36,,0,Common
Route 15,Audino,531,1,1,1,32,32,Sitrus Berry,1,Rare
Route 15,Bellsprout,69,1,1,0,36,38,,0,Common
Route 15,Ditto,132,1,1,1,36,38,Quick Powder,0,Rare
Route 15,Gloom,44,0,0,1,36,38,,0,Common
Route 15,Hoppip,187,1,1,0,36,38,,0,Common
Route 15,Minun,312,1,1,1,36,38,,1,Uncommon
Route 15,Nidorina,30,1,1,0,36,38,,0,Common
Route 15,Nidorino,33,0,0,1,36,38,,0,Common
Route 15,Noctowl,164,0,0,1,26,26,,0,Common
Route 15,Oddish,43,0,0,1,36,38,,0,Common
Route 15,Pidgeotto,17,1,1,0,36,38,,0,Common
Route 15,Pidgey,16,1,1,0,36,38,,0,Common
Route 15,Quagsire,195,1,1,0,36,38,,0,Common
Route 15,Tangela,114,0,0,1,36,38,,0,Common
Route 15,Venomoth,49,0,0,1,36,38,SilverPowder,0,Common
Route 15,Venonat,48,0,0,1,36,38,,0,Common
Route 15,Weepinbell,70,1,1,0,36,38,,0,Common
Route 16,Doduo,84,1,1,1,35,37,Sharp Beak,0,Common
Route 16,Grimer,88,1,1,1,35,37,Black Sludge,0,Common
Route 16,Muk,89,0,1,0,35,37,Black Sludge,0,Common
Route 16,Murkrow,198,0,0,1,35,37,Dusk Stone,0,Rare
Route 16,Pidgeotto,17,1,0,1,35,37,Nocturnal Feather,0,Common
Route 16,Pidgey,16,1,1,0,35,37,,0,Common
Route 16,Raticate,20,1,1,1,35,37,Sitrus Berry,0,Common
Route 16,Slugma,218,1,1,1,35,37,,0,Common
Route 16,Spearow,21,0,0,1,35,37,Sharp Beak,0,Common
Route 16,Trubbish,568,1,1,1,24,24,Nugget,1,Rare
Route 17,Doduo,84,1,1,0,38,39,Sharp Beak,0,Common
Route 17,Fearow,22,1,1,1,38,42,Sharp Beak,0,Common
Route 17,Grimer,88,1,1,1,38,42,Black Sludge,0,Common
Route 17,Muk,89,1,1,1,38,42,Black Sludge,0,Common
Route 17,Ponyta,77,0,1,0,28,28,,0,Uncommon
Route 17,Raticate,20,0,0,1,38,38,Sitrus Berry,0,Common
Route 17,Rattata,19,0,0,1,30,30,Oran Berry,0,Common
Route 17,Slugma,218,1,1,1,38,42,,0,Common
Route 17,Spearow,21,1,1,0,38,42,Sharp Beak,0,Common
Route 17,Stunky,434,1,1,1,32,32,Smoke Ball,1,Uncommon
Route 18,Doduo,84,1,1,0,36,39,Sharp Beak,0,Common
Route 18,Fearow,22,1,1,0,36,40,Sharp Beak,0,Common
Route 18,Muk,89,1,1,1,36,40,Black Sludge,0,Common
Route 18,Murkrow,198,1,0,1,41,42,Dusk Stone,0,Rare
Route 18,Raticate,20,1,1,1,36,38,Sitrus Berry,0,Common
Route 18,Rattata,19,0,0,1,30,30,,0,Common
Route 18,Smeargle,235,1,1,1,36,40,,1,Rare
Route 18,Stantler,234,0,0,1,38,40,,0,Common
Route 2,Caterpie,10,1,1,1,5,7,,0,Common
Route 2,Hoppip,187,1,1,0,5,7,,0,Common
Route 2,Kakuna,14,1,1,1,5,7,,0,Common
Route 2,Ledyba,165,0,1,0,5,7,,0,Common
Route 2,Metapod,11,1,1,1,5,7,,0,Common
Route 2,Snubbull,209,0,0,1,5,7,,0,Common
Route 2,Spinarak,167,1,0,1,5,7,,0,Common
Route 2,Taillow,276,1,1,1,5,7,,1,Common
Route 2,Weedle,13,1,1,1,5,7,,0,Common
Route 201,Bidoof,399,1,1,1,2,4,,0,Common
Route 201,Kricketot,401,1,1,1,2,4,,0,Uncommon
Route 201,Nidoran F,29,1,1,1,2,4,,0,Common
Route 201,Nidoran M,32,1,1,1,2,4,,0,Common
Route 201,Spritzee,682,1,1,1,2,4,,1,Rare
Route 201,Starly,396,1,1,1,2,4,,0,Common
Route 201,Swirlix,684,1,1,1,5,7,,0,Rare
Route 202,Bidoof,399,1,1,1,3,6,,0,Common
Route 202,Growlithe,58,1,1,1,3,6,,0,Uncommon
Route 202,Kricketot,401,1,1,1,3,6,,0,Uncommon
Route 202,Sentret,161,1,1,1,3,6,,0,Common
Route 202,Shinx,403,1,1,1,3,6,,0,Rare
Route 202,Starly,396,1,1,1,3,6,,0,Common
Route 202,Zigzagoon,263,1,1,1,3,6,,0,Common
Route 203,Abra,63,1,1,1,4,7,TwistedSpoon,0,Uncommon
Route 203,Aromatisse,683,1,1,1,4,7,Sachet,0,Rare
Route 203,Bidoof,399,1,1,1,4,7,,0,Common
Route 203,Kricketot,401,1,1,1,4,7,,0,Uncommon
Route 203,Riolu,447,1,1,1,8,8,Soothe Bell,1,Rare
Route 203,Shinx,403,1,1,1,4,7,,0,Rare
Route 203,Starly,396,1,1,0,4,7,Yache Berry,0,Common
Route 203,Zubat,41,0,0,1,4,7,,0,Common
Route 204,Bidoof,399,1,1,1,5,9,,0,Common
Route 204,Budew,406,1,1,0,5,9,,0,Uncommon
Route 204,Kricketot,401,1,1,1,5,9,,0,Uncommon
Route 204,Pineco,204,0,1,0,5,9,,0,Rare
Route 204,Psyduck,54,1,0,0,5,9,,0,Common
Route 204,Seedot,273,1,1,1,5,9,,0,Common
Route 204,Shelmet,616,1,1,1,5,9,,1,Rare
Route 204,Shinx,403,1,1,1,5,9,,0,Rare
Route 204,Starly,396,1,1,1,5,9,,0,Common
Route 204,Sunkern,191,1,1,0,5,9,,0,Common
Route 204,Zubat,41,0,0,1,5,9,,0,Common
Route 205,Audino,531,1,1,1,11,14,,1,Rare
Route 205,Bidoof,399,1,1,1,11,14,,0,Common
Route 205,Budew,406,1,1,0,11,14,Hondew Berry,0,Uncommon
Route 205,Cascoon,268,1,1,1,11,14,,0,Uncommon
Route 205,Cherrim,421,1,1,1,11,14,Tamato Berry,0,Uncommon
Route 205,Combee,415,1,1,1,11,14,Honey,0,Uncommon
Route 205,Dustox,269,1,1,1,11,14,,0,Uncommon
Route 205,Espurr,677,1,1,0,20,23,,1,Rare
Route 205,Hoothoot,163,0,0,1,11,14,,0,Common
Route 205,Misdreavus,200,0,0,1,11,14,,0,Uncommon
Route 205,Murkrow,198,0,0,1,11,14,,0,Rare
Route 205,Silcoon,266,1,1,1,11,14,,0,Uncommon
Route 205,Wurmple,265,1,1,1,11,14,,0,Common
Route 206,Blitzle,522,1,0,1,15,19,Cheri Berry,1,Rare
Route 206,Bronzor,436,1,1,1,15,19,,0,Uncommon
Route 206,Geodude,74,0,1,0,15,19,,0,Common
Route 206,Kricketot,401,1,1,1,15,19,,0,Uncommon
Route 206,Kricketune,402,1,1,1,15,19,,0,Uncommon
Route 206,Larvitar,246,1,1,1,15,19,,0,Rare
Route 206,Machop,66,1,1,1,15,19,,0,Common
Route 206,Ponyta,77,1,1,1,15,19,,0,Uncommon
Route 206,Stunky,434,1,1,1,15,19,,1,Uncommon
Route 206,Zubat,41,1,0,1,15,19,,0,Common
Route 207,Burmy,412,1,1,1,6,9,,0,Uncommon
Route 207,Geodude,74,1,1,1,6,9,Everstone,0,Common
Route 207,Gligar,207,0,0,1,6,9,,0,Rare
Route 207,Kricketot,401,1,1,1,6,9,,0,Uncommon
Route 207,Machop,66,1,1,1,6,9,,0,Common
Route 207,Phanpy,231,1,1,1,6,9,,0,Uncommon
Route 207,Ponyta,77,1,1,1,6,9,,0,Uncommon
Route 207,Zubat,41,0,0,1,6,9,,0,Common
Route 208,Dunsparce,206,1,0,0,17,22,,0,Common
Route 208,Gastly,92,0,1,0,17,22,,0,Common
Route 208,Gengar,94,0,1,0,17,22,,0,Uncommon
Route 208,Haunter,93,0,1,0,17,22,,0,Uncommon
Route 208,Kricketune,402,0,0,1,17,22,,0,Uncommon
Route 208,Lickilicky,463,1,0,0,17,22,,0,Uncommon
Route 208,Lickitung,108,1,0,0,17,22,,0,Uncommon
Route 208,Patrat,504,0,0,1,17,22,,0,Common
Route 208,Staraptor,398,0,0,1,17,22,,0,Uncommon
Route 209,Bibarel,400,1,1,1,17,21,,0,Common
Route 209,Bonsly,438,0,1,0,17,21,,0,Rare
Route 209,Chansey,113,1,1,1,17,21,,0,Rare
Route 209,Duskull,355,0,0,1,17,21,,0,Uncommon
Route 209,Gastly,92,0,0,1,17,21,,0,Uncommon
Route 209,Mime Jr.,439,1,0,1,17,21,,0,Rare
Route 209,Psyduck,54,1,1,0,17,21,,0,Common
Route 209,Ralts,280,1,1,1,17,21,,0,Rare
Route 209,Raticate,20,1,1,1,17,21,,0,Common
Route 209,Roselia,315,1,1,1,17,21,,0,Uncommon
Route 209,Staravia,397,1,1,1,17,21,,0,Uncommon
Route 209,Starly,396,1,1,1,17,21,,0,Uncommon
Route 209,Vulpix,37,1,1,1,17,21,,1,Uncommon
Route 209,Zubat,41,0,0,1,17,21,,0,Common
Route 21,Exeggutor,103,1,1,1,36,36,,0,Common
Route 21,Glameow,431,1,1,1,40,44,Cheri Berry,1,Uncommon
Route 21,Mime Jr.,439,1,1,1,40,44,Leppa Berry,1,Rare
Route 21,Mr. Mime,122,1,1,1,40,44,Leppa Berry,0,Rare
Route 21,Pidgeotto,17,1,1,1,40,44,,0,Common
Route 21,Pidgey,16,1,1,1,40,44,,0,Common
Route 21,Raticate,20,1,1,0,38,38,Oran Berry,0,Common
Route 21,Tangela,114,0,0,1,40,44,Miracle Seed,0,Common
Route 210,Bidoof,399,1,1,1,17,21,,0,Common
Route 210,Bonsly,438,1,1,1,17,21,,0,Rare
Route 210,Geodude,74,1,1,1,17,21,Everstone,0,Common
Route 210,Kricketune,402,1,1,1,17,20,,1,Uncommon
Route 210,Noctowl,164,1,1,1,17,21,,0,Common
Route 210,Slurpuff,685,1,1,1,17,20,,0,Rare
Route 210,Staravia,397,1,1,1,17,20,,0,Uncommon
Route 210,Starly,396,1,1,1,17,21,,0,Common
Route 210,Togepi,175,1,1,1,22,26,,0,Rare
Route 210 North,Bagon,371,1,1,1,25,29,,0,Rare
Route 210 North,Bibarel,400,1,1,1,25,29,,0,Common
Route 210 North,Hoothoot,163,1,1,1,25,29,,0,Common
Route 210 North,Machoke,67,1,1,1,25,29,,0,Common
Route 210 North,Machop,66,1,1,1,25,29,,0,Common
Route 210 North,Meditite,307,1,1,1,25,29,,0,Rare
Route 210 North,Noctowl,164,1,1,1,25,29,,0,Common
Route 210 North,Psyduck,54,1,1,1,25,29,,0,Common
Route 210 North,Scyther,123,1,1,1,25,29,,0,Rare
Route 210 North,Swablu,333,0,1,0,20,22,,0,Rare
Route 211,Bidoof,399,1,1,1,13,17,,0,Common
Route 211,Bronzor,436,1,1,1,13,17,,0,Uncommon
